Date,Time,Latitude,Longitude,Speed,Altitude,ir,luminosity,pm1s,pm25s,pm10s,pm1e,pm25e,pm10e,a03um01Lair,a05um01Lair,a1um01Lair,a25um01Lair,a5um01Lair,a10um01Lair,Co2,Temp,Hum,uv,ROH,NH4
15/6/2021,07:27:09 PM,14.5700,121.0422,0,80.6,90,15.6905,0,9,0,0,0,0,0,0,0,0,0,0,715.63,26,77.5,0.020,0,0
15/6/2021,07:27:12 PM,14.5700,121.0422,0,80.6,115,27.2229,0,9,0,0,0,0,0,0,0,0,0,0,715.63,26,77.4,0.020,0,0
15/6/2021,07:27:15 PM,14.5700,121.0422,0,80.6,56,9.5171,0,8,0,0,0,0,0,0,0,0,0,0,715.63,26,77.3,0.020,0,0
15/6/2021,07:27:18 PM,14.5700,121.0422,0,80.6,143,28.2505,0,11,0,0,0,0,0,0,0,0,0,0,703.13,26,77.4,0.020,0,0
15/6/2021,07:27:21 PM,14.5700,121.0422,0,80.6,186,34.8486,0,11,0,0,0,0,0,0,0,0,0,0,837.5,26,77.4,0.020,0,0
15/6/2021,07:27:24 PM,14.5700,121.0422,0,80.6,122,23.2215,0,11,0,0,0,0,0,0,0,0,0,0,715.63,26,77.3,0.020,0,0
15/6/2021,07:27:27 PM,14.5700,121.0422,0,80.6,313,53.9941,0,8,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.4,0.020,0,0
15/6/2021,07:27:29 PM,14.5700,121.0422,0,80.6,726,137.8192,0,8,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.3,0.020,0,0
15/6/2021,07:27:32 PM,14.5700,121.0422,0,80.6,327,64.5388,0,8,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.3,0.020,0,0
15/6/2021,07:27:35 PM,14.5700,121.0422,0,80.6,262,52.4771,0,9,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.2,0.020,0,0
15/6/2021,07:27:38 PM,14.5700,121.0422,0,80.6,175,35.8111,0,10,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.2,0.020,0,0
15/6/2021,07:27:41 PM,14.5700,121.0422,0,80.6,177,35.929,0,11,0,0,0,0,0,0,0,0,0,0,703.13,26.1,77.3,0.010,0,0
15/6/2021,07:27:43 PM,14.5700,121.0422,0,80.6,80,29.2997,0,11,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.1,0.020,0,0
15/6/2021,07:27:46 PM,14.5700,121.0422,0,80.6,140,28.1541,0,10,0,0,0,0,0,0,0,0,0,0,837.5,26.1,77.2,0.010,0,0
15/6/2021,07:27:49 PM,14.5700,121.0422,0,80.6,197,39.1253,0,10,0,0,0,0,0,0,0,0,0,0,715.63,26.1,77.2,0.010,0,0
15/6/2021,07:27:52 PM,14.5700,121.0422,0,80.6,197,39.1253,0,10,0,0,0,0,0,0,0,0,0,0,715.63,26.2,77.2,0.020,0,0
15/6/2021,07:27:55 PM,14.5700,121.0422,0,80.6,153,51.9145,0,11,0,0,0,0,0,0,0,0,0,0,731.25,26.1,77.1,0.020,0,0
15/6/2021,07:27:57 PM,14.5700,121.0422,0,80.6,60,13.0038,0,11,0,0,0,0,0,0,0,0,0,0,731.25,26.1,77,0.020,0,0
15/6/2021,07:28:00 PM,14.5700,121.0422,0,80.6,60,12.923,0,22,0,0,0,0,0,0,0,0,0,0,731.25,26.1,77,0.020,0,0
15/6/2021,07:28:03 PM,14.5700,121.0422,0,80.6,232,45.895,0,33,0,0,0,0,0,0,0,0,0,0,715.63,26.1,76.9,0.010,0,0
15/6/2021,07:28:06 PM,14.5700,121.0422,0,77.3,215,42.9832,0,37,0,0,0,0,0,0,0,0,0,0,837.5,26.1,76.8,0.020,0,0
15/6/2021,07:28:09 PM,14.5700,121.0422,0,77.3,740,149.6902,0,36,0,0,0,0,0,0,0,0,0,0,715.63,26.2,76.8,0.020,0,0
15/6/2021,07:28:12 PM,14.5700,121.0422,0,77.3,683,137.563,0,33,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.7,0.020,0,0
15/6/2021,07:28:15 PM,14.5700,121.0422,0,77.3,686,137.955,0,30,0,0,0,0,0,0,0,0,0,0,703.13,26.2,76.6,0.020,0,0
15/6/2021,07:28:18 PM,14.5700,121.0422,0,77.3,683,138.02,0,30,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.6,0.020,0,0
15/6/2021,07:28:21 PM,14.5700,121.0422,0,77.3,680,137.8431,0,33,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.7,0.020,0,0
15/6/2021,07:28:24 PM,14.5700,121.0422,0,77.3,758,150.8598,0,44,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.6,0.020,0,0
15/6/2021,07:28:27 PM,14.5700,121.0422,0,77.3,653,132.4326,0,48,0,0,0,0,0,0,0,0,0,0,837.5,26.2,76.6,0.010,0,0
15/6/2021,07:28:29 PM,14.5700,121.0422,0,77.3,622,127.351,0,51,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.5,0.020,0,0
15/6/2021,07:28:32 PM,14.5700,121.0422,0,77.3,543,114.3041,0,45,0,0,0,0,0,0,0,0,0,0,746.88,26.2,76.5,0.010,0,0
15/6/2021,07:28:35 PM,14.5700,121.0422,0,77.3,503,106.7292,0,40,0,0,0,0,0,0,0,0,0,0,731.25,26.2,76.6,0.010,0,0
15/6/2021,07:28:38 PM,14.5700,121.0422,0,74.4,513,108.5287,0,26,0,0,0,0,0,0,0,0,0,0,703.13,26.2,76.5,0.010,0,0
15/6/2021,07:28:41 PM,14.5700,121.0422,0,74.4,502,106.482,0,21,0,0,0,0,0,0,0,0,0,0,715.63,26.2,76.3,0.010,0,0
15/6/2021,07:28:44 PM,14.5700,121.0422,0,74.4,505,107.8696,0,22,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.4,0.020,0,0
15/6/2021,07:28:47 PM,14.5700,121.0422,0,74.4,673,136.5968,0,24,0,0,0,0,0,0,0,0,0,0,837.5,26.2,76.5,0.020,0,0
15/6/2021,07:28:50 PM,14.5700,121.0422,0,74.4,676,137.4459,0,25,0,0,0,0,0,0,0,0,0,0,715.63,26.2,76.3,0.020,0,0
15/6/2021,07:28:52 PM,14.5700,121.0422,0,73.9,682,138.2568,0,26,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.5,0.020,0,0
15/6/2021,07:28:55 PM,14.5700,121.0422,0,73.9,676,137.177,0,27,0,0,0,0,0,0,0,0,0,0,731.25,26.3,76.4,0.020,0,0
15/6/2021,07:28:58 PM,14.5700,121.0422,0,73.9,704,142.1087,0,27,0,0,0,0,0,0,0,0,0,0,731.25,26.3,76.3,0.030,0,0
15/6/2021,07:29:01 PM,14.5700,121.0422,0,73.9,695,139.8034,0,27,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.3,0.020,0,0
15/6/2021,07:29:04 PM,14.5700,121.0422,0,73.9,733,147.7985,0,25,0,0,0,0,0,0,0,0,0,0,731.25,26.3,76.3,0.020,0,0
15/6/2021,07:29:06 PM,14.5700,121.0422,0,73.9,719,145.1713,0,24,0,0,0,0,0,0,0,0,0,0,731.25,26.3,76.4,0.020,0,0
15/6/2021,07:29:09 PM,14.5700,121.0422,0,73.9,703,142.3455,0,21,0,0,0,0,0,0,0,0,0,0,703.13,26.3,76.4,0.020,0,0
15/6/2021,07:29:12 PM,14.5700,121.0422,0,73.9,693,140.2769,0,17,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.3,0.020,0,0
15/6/2021,07:29:15 PM,14.5700,121.0422,0,73.9,692,140.2179,0,15,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.3,0.020,0,0
15/6/2021,07:29:18 PM,14.5700,121.0422,0,73.9,691,140.2127,0,16,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.3,0.020,0,0
15/6/2021,07:29:21 PM,14.5700,121.0422,0,73.9,26,8.3204,0,17,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.2,0.030,0,0
15/6/2021,07:29:24 PM,14.5700,121.0422,0,73.9,59,18.804,0,18,0,0,0,0,0,0,0,0,0,0,715.63,26.3,76.1,0.020,0,0
15/6/2021,07:29:26 PM,14.5700,121.0422,0,73.9,281,55.1577,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.4,76.2,0.020,0,0
15/6/2021,07:29:29 PM,14.5700,121.0422,0,70.8,480,91.258,0,18,0,0,0,0,0,0,0,0,0,0,703.13,26.4,76.2,0.020,0,0
15/6/2021,07:29:32 PM,14.5700,121.0422,0,70.8,312,61.8525,0,19,0,0,0,0,0,0,0,0,0,0,825,26.4,76.2,0.030,0,0
15/6/2021,07:29:35 PM,14.5700,121.0422,0,70.8,562,102.0989,0,20,0,0,0,0,0,0,0,0,0,0,715.63,26.4,76.1,0.010,0,0
15/6/2021,07:29:38 PM,14.5700,121.0422,0,70.8,552,103.9759,0,22,0,0,0,0,0,0,0,0,0,0,715.63,26.4,76.1,0.020,0,0
15/6/2021,07:29:41 PM,14.5700,121.0422,0,70.8,175,28.1915,0,22,0,0,0,0,0,0,0,0,0,0,715.63,26.4,75.9,0.010,0,0
15/6/2021,07:29:44 PM,14.5700,121.0422,0,70.8,205,37.9599,0,21,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.9,0.020,0,0
15/6/2021,07:29:47 PM,14.5700,121.0422,0,70.8,456,84.2533,0,20,0,0,0,0,0,0,0,0,0,0,715.63,26.4,75.8,0.020,0,0
15/6/2021,07:29:50 PM,14.5700,121.0422,0,70.8,37,6.3249,0,22,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.8,0.020,0,0
15/6/2021,07:29:52 PM,14.5700,121.0422,0,70.8,209,36.9898,0,22,0,0,0,0,0,0,0,0,0,0,825,26.4,75.7,0.010,0,0
15/6/2021,07:29:55 PM,14.5700,121.0422,0,70.8,264,50.5531,0,20,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.7,0.020,0,0
15/6/2021,07:29:58 PM,14.5700,121.0422,0,70.8,331,61.7938,0,17,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.5,0.010,0,0
15/6/2021,07:30:01 PM,14.5700,121.0422,0,70.8,1081,206.7256,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.6,0.020,0,0
15/6/2021,07:30:04 PM,14.5700,121.0422,0,70.8,1044,200.1599,0,17,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.6,0.020,0,0
15/6/2021,07:30:07 PM,14.5700,121.0422,0,70.8,1058,202.1964,0,17,0,0,0,0,0,0,0,0,0,0,703.13,26.4,75.5,0.030,0,0
15/6/2021,07:30:10 PM,14.5700,121.0422,0,70.8,205,36.8329,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.5,75.6,0.020,0,0
15/6/2021,07:30:13 PM,14.5700,121.0422,0,70.8,415,87.3144,0,21,0,0,0,0,0,0,0,0,0,0,837.5,26.5,75.4,0.010,0,0
15/6/2021,07:30:16 PM,14.5700,121.0422,0,70.8,300,62.866,0,22,0,0,0,0,0,0,0,0,0,0,746.88,26.4,75.4,0.020,0,0
15/6/2021,07:30:18 PM,14.5700,121.0422,0,70.7,153,31.0718,0,18,0,0,0,0,0,0,0,0,0,0,715.63,26.5,75.4,0.020,0,0
15/6/2021,07:30:21 PM,14.5700,121.0422,0,70.7,292,51.112,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.5,75.4,0.020,0,0
15/6/2021,07:30:24 PM,14.5700,121.0422,0,70.7,224,41.6617,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.4,75.3,0.020,0,0
15/6/2021,07:30:27 PM,14.5700,121.0422,0,70.7,47,9.1446,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.5,75.4,0.020,0,0
15/6/2021,07:30:30 PM,14.5700,121.0422,0,70.7,37,9.203,0,17,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.3,0.020,0,0
15/6/2021,07:30:33 PM,14.5700,121.0422,0,70.7,51,11.6673,0,20,0,0,0,0,0,0,0,0,0,0,853.13,26.4,75.2,0.020,0,0
15/6/2021,07:30:36 PM,14.5700,121.0422,0,70.7,46,10.9431,0,18,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.3,0.020,0,0
15/6/2021,07:30:39 PM,14.5700,121.0422,0,70.7,37,8.2596,0,15,0,0,0,0,0,0,0,0,0,0,731.25,26.5,75.3,0.010,0,0
15/6/2021,07:30:41 PM,14.5700,121.0422,0,70.7,75,15.0979,0,15,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.4,0.020,0,0
15/6/2021,07:30:44 PM,14.5700,121.0422,0,70.7,287,58.5494,0,15,0,0,0,0,0,0,0,0,0,0,715.63,26.5,75.4,0.020,0,0
15/6/2021,07:30:47 PM,14.5700,121.0422,0,70.7,122,30.6259,0,15,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.4,0.010,0,0
15/6/2021,07:30:50 PM,14.5700,121.0422,0,70.7,42,8.9035,0,16,0,0,0,0,0,0,0,0,0,0,746.88,26.6,75.3,0.020,0,0
15/6/2021,07:30:53 PM,14.5700,121.0422,0,70.7,197,38.3728,0,15,0,0,0,0,0,0,0,0,0,0,853.13,26.5,75.3,0.020,0,0
15/6/2021,07:30:56 PM,14.5700,121.0422,0,70.7,195,38.3353,0,14,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.3,0.010,0,0
15/6/2021,07:30:59 PM,14.5700,121.0422,0,70.7,535,106.2218,0,10,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.2,0.020,0,0
15/6/2021,07:31:01 PM,14.5700,121.0422,0,70.7,621,115.3085,0,10,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.1,0.020,0,0
15/6/2021,07:31:04 PM,14.5700,121.0422,0,70.6,80,8.1695,0,11,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.1,0.020,0,0
15/6/2021,07:31:07 PM,14.5700,121.0422,0,70.5,40,4.0058,0,11,0,0,0,0,0,0,0,0,0,0,746.88,26.5,75.1,0.020,0,0
15/6/2021,07:31:10 PM,14.5700,121.0422,0,70.5,47,4.4311,0,18,0,0,0,0,0,0,0,0,0,0,731.25,26.6,75.1,0.020,0,0
15/6/2021,07:31:13 PM,14.5700,121.0422,0,70.5,41,4.7525,0,27,0,0,0,0,0,0,0,0,0,0,853.13,26.5,75.1,0.010,0,0
15/6/2021,07:31:16 PM,14.5700,121.0422,0,70.5,53,5.5051,0,34,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.9,0.020,0,0
15/6/2021,07:31:19 PM,14.5700,121.0422,0,70.5,39,4.5523,0,34,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.9,0.020,0,0
15/6/2021,07:31:22 PM,14.5700,121.0422,0,70.5,47,5.3796,0,35,0,0,0,0,0,0,0,0,0,0,746.88,26.5,74.9,0.020,0,0
15/6/2021,07:31:24 PM,14.5700,121.0422,0,70.5,26,3.1585,0,35,0,0,0,0,0,0,0,0,0,0,715.63,26.6,74.9,0.020,0,0
15/6/2021,07:31:27 PM,14.5700,121.0422,0,70.5,21,3.1777,0,33,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.9,0.020,0,0
15/6/2021,07:31:30 PM,14.5700,121.0422,0,70.5,91,10.2869,0,34,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.8,0.020,0,0
15/6/2021,07:31:33 PM,14.5700,121.0422,0,70.5,201,37.911,0,32,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.9,0.010,0,0
15/6/2021,07:31:36 PM,14.5700,121.0422,0,70.5,9,0.5,0,33,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.8,0.010,0,0
15/6/2021,07:31:39 PM,14.5700,121.0422,0,70.5,294,78.1768,0,35,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.8,0.010,0,0
15/6/2021,07:31:42 PM,14.5700,121.0422,0,70.5,1060,206.0216,0,33,0,0,0,0,0,0,0,0,0,0,715.63,26.6,74.8,0.020,0,0
15/6/2021,07:31:45 PM,14.5700,121.0422,0,70.5,1077,207.9934,0,36,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.8,0.020,0,0
15/6/2021,07:31:47 PM,14.5700,121.0422,0,70.5,1060,204.5709,0,36,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.7,0.020,0,0
15/6/2021,07:31:50 PM,14.5700,121.0422,0,70.5,1081,208.6327,0,35,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.7,0.020,0,0
15/6/2021,07:31:53 PM,14.5700,121.0422,0,70.5,1076,207.7999,0,35,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.6,0.020,0,0
15/6/2021,07:31:56 PM,14.5700,121.0422,0,70.5,1083,209.1002,0,34,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.6,0.020,0,0
15/6/2021,07:31:59 PM,14.5700,121.0422,0,70.5,1089,210.207,0,32,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.6,0.030,0,0
15/6/2021,07:32:02 PM,14.5700,121.0422,0,70.5,1079,208.4608,0,31,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.7,0.020,0,0
15/6/2021,07:32:05 PM,14.5700,121.0422,0,70.5,1078,208.2674,0,30,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.6,0.020,0,0
15/6/2021,07:32:08 PM,14.5700,121.0422,0,70.5,1073,207.5958,0,29,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.6,0.020,0,0
15/6/2021,07:32:10 PM,14.5700,121.0422,0,66.3,1087,209.9276,0,28,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.6,0.030,0,0
15/6/2021,07:32:13 PM,14.5700,121.0422,0,66.3,1074,207.3056,0,27,0,0,0,0,0,0,0,0,0,0,731.25,26.6,74.5,0.020,0,0
15/6/2021,07:32:16 PM,14.5700,121.0422,0,66.3,1070,206.4782,0,27,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.4,0.020,0,0
15/6/2021,07:32:19 PM,14.5700,121.0422,0,66.3,1078,207.6227,0,26,0,0,0,0,0,0,0,0,0,0,746.88,26.6,74.5,0.020,0,0
15/6/2021,07:32:22 PM,14.5700,121.0422,0,66.3,1084,209.1861,0,25,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.6,0.010,0,0
15/6/2021,07:32:25 PM,14.5700,121.0422,0,66.3,1081,208.2567,0,25,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.5,0.030,0,0
15/6/2021,07:32:28 PM,14.5700,121.0422,0,66.3,1076,207.397,0,25,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.5,0.020,0,0
15/6/2021,07:32:30 PM,14.5700,121.0422,0,66.3,1072,206.5696,0,24,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.4,0.020,0,0
15/6/2021,07:32:33 PM,14.5700,121.0422,0,66.1,1081,208.4447,0,23,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.4,0.020,0,0
15/6/2021,07:32:36 PM,14.5700,121.0422,0,66.1,1078,207.3541,0,22,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.4,0.010,0,0
15/6/2021,07:32:39 PM,14.5700,121.0422,0,66.1,1070,206.6394,0,20,0,0,0,0,0,0,0,0,0,0,853.13,26.7,74.2,0.020,0,0
15/6/2021,07:32:42 PM,14.5700,121.0422,0,66.1,267,45.366,0,19,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.2,0.010,0,0
15/6/2021,07:32:45 PM,14.5700,121.0422,0,66.1,265,44.5774,0,19,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.2,0.020,0,0
15/6/2021,07:32:48 PM,14.5700,121.0422,0,66.1,1018,194.8355,0,19,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.1,0.020,0,0
15/6/2021,07:32:51 PM,14.5700,121.0422,0,66.1,1073,206.7899,0,20,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74.2,0.020,0,0
15/6/2021,07:32:53 PM,14.5700,121.0422,0,66.1,1066,206,0,20,0,0,0,0,0,0,0,0,0,0,762.5,26.7,74.1,0.020,0,0
15/6/2021,07:32:56 PM,14.5700,121.0422,0,66.1,1047,202.7548,0,38,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.1,0.020,0,0
15/6/2021,07:32:59 PM,14.5700,121.0422,0,66.1,962,183.4667,0,48,0,0,0,0,0,0,0,0,0,0,853.13,26.7,74.1,0.020,0,0
15/6/2021,07:33:02 PM,14.5700,121.0422,0,66.1,996,188.6466,0,53,0,0,0,0,0,0,0,0,0,0,746.88,26.7,74,0.020,0,0
15/6/2021,07:33:05 PM,14.5700,121.0422,0,66.1,364,72.0448,0,50,0,0,0,0,0,0,0,0,0,0,731.25,26.7,74.1,0.010,0,0
15/6/2021,07:33:08 PM,14.5700,121.0422,0,66.1,270,53.9439,0,47,0,0,0,0,0,0,0,0,0,0,731.25,26.8,74,0.020,0,0
15/6/2021,07:33:11 PM,14.5700,121.0422,0,66.1,170,35.2205,0,44,0,0,0,0,0,0,0,0,0,0,746.88,26.8,74,0.020,0,0
15/6/2021,07:33:14 PM,14.5700,121.0422,0,66.1,172,35.7419,0,43,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.9,0.020,0,0
15/6/2021,07:33:16 PM,14.5700,121.0422,0,65.9,107,39.8709,0,39,0,0,0,0,0,0,0,0,0,0,746.88,26.7,73.8,0.010,0,0
15/6/2021,07:33:19 PM,14.5700,121.0422,0,65.9,135,28.5588,0,37,0,0,0,0,0,0,0,0,0,0,853.13,26.8,73.9,0.010,0,0
15/6/2021,07:33:22 PM,14.5700,121.0422,0,65.9,191,38.9864,0,38,0,0,0,0,0,0,0,0,0,0,731.25,26.8,73.8,0.020,0,0
15/6/2021,07:33:25 PM,14.5700,121.0422,0,65.9,191,39.0402,0,37,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:33:28 PM,14.5700,121.0422,0,65.9,63,26.5638,0,39,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:33:31 PM,14.5700,121.0422,0,65.9,55,12.9798,0,37,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.7,0.010,0,0
15/6/2021,07:33:34 PM,14.5700,121.0422,0,65.9,56,12.9306,0,37,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.7,0.020,0,0
15/6/2021,07:33:37 PM,14.5700,121.0422,0,65.9,221,44.2781,0,40,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.6,0.030,0,0
15/6/2021,07:33:40 PM,14.5700,121.0422,0,65.9,216,42.854,0,42,0,0,0,0,0,0,0,0,0,0,837.5,26.8,73.8,0.020,0,0
15/6/2021,07:33:43 PM,14.5700,121.0422,0,65.8,992,192.2778,0,44,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:33:45 PM,14.5700,121.0422,0,65.4,940,182.6228,0,40,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:33:48 PM,14.5700,121.0422,0,65.1,1044,200.2942,0,39,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.8,0.020,0,0
15/6/2021,07:33:51 PM,14.5700,121.0422,0,65.1,964,187.1844,0,38,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.8,0.020,0,0
15/6/2021,07:33:54 PM,14.5700,121.0422,0,65.1,1010,195.3564,0,36,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.7,0.020,0,0
15/6/2021,07:33:57 PM,14.5700,121.0422,0,65.1,895,174.6174,0,32,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.9,0.020,0,0
15/6/2021,07:34:00 PM,14.5700,121.0422,0,65.1,864,170.2874,0,28,0,0,0,0,0,0,0,0,0,0,853.13,26.8,73.9,0.010,0,0
15/6/2021,07:34:03 PM,14.5700,121.0422,0,65.1,842,166.3546,0,22,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:34:06 PM,14.5800,121.0422,0,65.1,1012,195.9045,0,18,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.9,0.020,0,0
15/6/2021,07:34:08 PM,14.5800,121.0422,0,65.1,463,76.7342,0,18,0,0,0,0,0,0,0,0,0,0,746.88,26.8,73.8,0.020,0,0
15/6/2021,07:34:11 PM,14.5800,121.0422,0,65.1,528,102.503,0,19,0,0,0,0,0,0,0,0,0,0,762.5,26.8,73.9,0.020,0,0
15/6/2021,07:34:14 PM,14.5800,121.0422,0,65.1,251,41.6292,0,18,0,0,0,0,0,0,0,0,0,0,762.5,26.8,73.8,0.010,0,0
15/6/2021,07:34:17 PM,14.5800,121.0422,0,65.1,346,64.7488,0,20,0,0,0,0,0,0,0,0,0,0,762.5,26.8,73.8,0.020,0,0
15/6/2021,07:34:20 PM,14.5800,121.0422,0,65.1,425,81.506,0,21,0,0,0,0,0,0,0,0,0,0,868.75,26.8,73.8,0.020,0,0
15/6/2021,07:34:23 PM,14.5800,121.0422,0,65.1,289,53.0261,0,21,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.8,0.020,0,0
15/6/2021,07:34:26 PM,14.5800,121.0422,0,65.1,432,74.9983,0,21,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.7,0.020,0,0
15/6/2021,07:34:29 PM,14.5800,121.0422,0,65.1,312,53.2648,0,20,0,0,0,0,0,0,0,0,0,0,762.5,26.8,73.8,0.020,0,0
15/6/2021,07:34:31 PM,14.5800,121.0422,0,65.1,519,85.8229,0,20,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.7,0.020,0,0
15/6/2021,07:34:34 PM,14.5800,121.0422,0,65.1,503,81.1234,0,20,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.9,0.020,0,0
15/6/2021,07:34:37 PM,14.5800,121.0422,0,58,376,62.1865,0,24,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.7,0.020,0,0
15/6/2021,07:34:40 PM,14.5800,121.0422,0,58,483,91.7845,0,20,0,0,0,0,0,0,0,0,0,0,868.75,26.9,73.8,0.020,0,0
15/6/2021,07:34:43 PM,14.5800,121.0422,0,58,580,109.6602,0,24,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.7,0.010,0,0
15/6/2021,07:34:46 PM,14.5800,121.0422,0,58,249,43.037,0,24,0,0,0,0,0,0,0,0,0,0,778.13,26.9,73.7,0.020,0,0
15/6/2021,07:34:49 PM,14.5800,121.0422,0,58,287,49.1802,0,25,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.7,0.010,0,0
15/6/2021,07:34:52 PM,14.5800,121.0422,0,58,353,60.2293,0,23,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.7,0.020,0,0
15/6/2021,07:34:54 PM,14.5800,121.0422,0,58,297,56.1035,0,23,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.7,0.030,0,0
15/6/2021,07:34:57 PM,14.5800,121.0422,0,58,184,32.6104,0,26,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.7,0.020,0,0
15/6/2021,07:35:00 PM,14.5800,121.0422,0,58,804,149.4426,0,19,0,0,0,0,0,0,0,0,0,0,868.75,26.9,73.6,0.020,0,0
15/6/2021,07:35:03 PM,14.5800,121.0422,0,58,909,174.048,0,20,0,0,0,0,0,0,0,0,0,0,762.5,26.9,73.5,0.020,0,0
15/6/2021,07:35:06 PM,14.5800,121.0422,0,58,842,161.9482,0,12,0,0,0,0,0,0,0,0,0,0,746.88,26.9,73.6,0.020,0,0
